education_of_employee,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,prevailing_wage,unit_of_wage,full_time_position,case_status,continent_asia,continent_europe,continent_north america,continent_oceania,continent_south america,region_of_employment_midwest,region_of_employment_northeast,region_of_employment_south,region_of_employment_west,request_ratio,readiness_score,high_investment_flag,expertise_level_Specialist,expertise_level_Standard
2,1,0,0.19628212782378363,2000.0,36227.21,year,1,1,True,False,False,False,False,False,True,False,False,0.00038925651989519015,1,0,False,True
2,1,1,0.6484223780576527,2000.0,121745.99,year,1,1,True,False,False,False,False,False,False,False,True,0.000315457413149698,2,0,True,False
1,0,0,-0.9405840206582399,2001.0,330.9405,hour,0,0,True,False,False,False,False,False,True,False,False,0.0006455777917071802,0,0,False,False
1,1,0,-0.9405840206582399,1951.0,100308.38,year,1,0,True,False,False,False,False,True,False,False,False,0.002857142848979592,1,0,False,True
1,0,0,-0.9405840206582399,1932.5,57708.2,year,1,0,True,False,False,False,False,False,True,False,False,0.0013736263717395241,0,0,False,False
3,1,0,1.7243733397503234,1997.0,6049.49,year,1,1,False,False,False,False,True,False,True,False,False,0.0001684919966017705,1,0,False,True
4,0,1,-0.12517739155404722,1997.0,128239.79,year,1,1,True,False,False,False,False,False,False,True,False,0.0004448398574533631,1,1,False,True
2,1,0,-0.9405840206582399,1953.0,133137.66,year,1,1,True,False,False,False,False,False,False,False,True,0.01886792417230332,1,0,False,True
2,1,0,0.18550124663817044,1945.0,22614.82,year,1,0,True,False,False,False,False,False,False,False,True,0.0003910833005901121,1,0,False,True
1,1,0,0.829819069734434,1978.0,656.0788,hour,1,0,True,False,False,False,False,False,False,False,True,0.00028760425646028064,1,0,False,True
1,1,0,-0.39558913465899287,1947.0,68917.53,year,1,1,False,False,False,True,False,False,False,False,True,0.0004930966466996564,1,0,False,True
3,1,0,-0.9405840206582399,1997.0,26497.03,year,1,1,True,False,False,False,False,False,True,False,False,0.0007541478124026033,1,0,False,True
2,0,0,-0.9405840206582399,1932.5,218315.56125000003,year,1,1,True,False,False,False,False,False,False,False,True,0.010989010868252628,0,0,False,False
2,1,0,1.4140421236328802,1997.0,136024.63,year,0,1,False,False,True,False,False,False,True,False,False,0.00020610057703913836,1,0,False,True
2,1,0,-0.9405840206582399,2005.0,218315.56125000003,year,1,1,True,False,False,False,False,False,False,True,False,0.0013192612119798666,1,0,False,True
4,1,0,0.7924251950420556,1987.0,165216.93,year,1,1,False,False,False,False,False,False,True,False,False,0.00029325513187881085,1,0,False,True
3,0,0,-0.297790646802636,1984.0,115935.05,year,0,1,True,False,False,False,False,False,False,True,False,0.0004755111742864902,0,0,False,False
3,1,0,-0.9405840206582399,2002.0,64263.75,year,1,1,True,False,False,False,False,False,False,False,True,0.005813953454570038,1,0,False,True
3,1,0,-0.9405840206582399,1999.0,119004.86,year,1,1,True,False,False,False,False,True,False,False,False,0.0008389261737928471,1,0,False,True
2,0,0,-0.9405840206582399,1976.0,218315.56125000003,year,1,1,True,False,False,False,False,False,False,False,True,0.004975124353357591,0,0,False,False
2,1,0,-0.9405840206582399,2006.0,25514.26,year,1,1,True,False,False,False,False,True,False,False,False,0.002237136460319605,1,0,False,True
3,0,0,-0.9405840206582399,1961.0,97950.07,year,1,1,True,False,False,False,False,False,True,False,False,0.00275482092905008,0,0,False,False
3,0,1,-0.9405840206582399,1984.0,123475.42,year,1,1,True,False,False,False,False,False,False,False,True,0.001001000999998998,1,1,False,True
2,0,0,-0.9405840206582399,2000.0,41821.55,year,0,0,True,False,False,False,False,False,False,False,True,0.0009596928973515422,0,0,False,False
3,0,1,-0.9405840206582399,1998.0,72550.43,year,1,1,True,False,False,False,False,False,False,True,False,0.0010040160632489798,1,1,False,True
2,1,1,-0.9405840206582399,1968.0,124401.37,year,1,1,True,False,False,False,False,False,False,False,True,0.0029069767357355327,2,0,True,False
2,1,0,-0.9405840206582399,2001.0,34213.79,year,1,0,True,False,False,False,False,False,False,True,False,0.0010570824513138663,1,0,False,True
2,0,0,-0.9405840206582399,2002.0,81365.63,year,1,1,True,False,False,False,False,False,False,True,False,0.002136752132186427,0,0,False,False
3,0,1,-0.9405840206582399,1998.0,92705.11,year,1,1,False,True,False,False,False,False,True,False,False,0.001499250372564842,1,1,False,True
4,1,0,1.4900751239086105,1963.0,87833.81,year,1,1,False,False,True,False,False,False,False,False,True,0.00019650225973737428,1,0,False,True
2,1,0,-0.24934734363930672,1932.5,20170.59,year,1,1,False,True,False,False,False,False,False,False,True,0.0004668534078119265,1,0,False,True
3,0,0,0.37781999919310993,1996.0,138.875,hour,1,1,True,False,False,False,False,False,True,False,False,0.00035893754473835694,0,0,False,False
3,1,0,-0.9405840206582399,2007.0,139253.22,year,0,1,True,False,False,False,False,False,True,False,False,0.0011074197108444964,1,0,False,True
2,1,0,-0.9405840206582399,1989.0,127765.0,year,0,0,True,False,False,False,False,False,True,False,False,0.007042253471533426,1,0,False,True
1,0,1,-0.9405840206582399,2013.0,112247.36,year,1,0,True,False,False,False,False,False,False,False,True,0.0007587253408507395,1,1,False,True
2,1,0,-0.5573937493081492,1994.0,41117.91,year,1,1,True,False,False,False,False,False,False,True,False,0.0005224660394344482,1,0,False,True
1,0,0,-0.9405840206582399,2005.0,131.12,hour,1,1,False,False,True,False,False,False,False,False,True,0.0016750418732411358,0,0,False,False
2,1,0,0.24981326286648284,1996.0,85573.42,year,1,1,False,True,False,False,False,False,True,False,False,0.0003802281367375559,1,0,False,True
3,1,0,-0.9405840206582399,1999.0,96779.07,year,1,1,True,False,False,False,False,True,False,False,False,0.001256281405456933,1,0,False,True
1,0,0,-0.12517739155404722,1983.0,629.7126,hour,1,0,True,False,False,False,False,False,False,False,True,0.0004448398574533631,0,0,False,False
3,1,0,-0.9405840206582399,1982.0,79000.86,year,1,1,True,False,False,False,False,True,False,False,False,0.0007347538569178883,1,0,False,True
3,1,0,-0.9405840206582399,1963.0,55970.62,year,0,1,False,False,False,False,True,False,False,True,False,0.0008223684203763417,1,0,False,True
4,0,0,0.39260836684803185,1998.0,2760.8,year,1,1,False,True,False,False,False,False,False,False,True,0.00035650623873208334,0,0,False,False
4,0,1,-0.9405840206582399,2004.0,71485.11,year,1,1,True,False,False,False,False,False,True,False,False,0.0006565988176910053,1,1,False,True
2,1,0,-0.1195725572640784,1990.0,60749.34,year,1,1,True,False,False,False,False,False,False,False,True,0.00044385264072620837,1,0,False,True
2,1,0,-0.9405840206582399,1932.5,160831.05,year,1,1,True,False,False,False,False,False,False,True,False,0.0014184397143000855,1,0,False,True
3,1,0,-0.9405840206582399,1951.0,35551.72,year,1,1,True,False,False,False,False,False,True,False,False,0.0014749262515119082,1,0,False,True
1,0,0,1.1114036522078727,1932.5,112267.09,year,1,0,True,False,False,False,False,False,True,False,False,0.00024666995553856194,0,0,False,False
4,1,1,-0.9405840206582399,1997.0,94912.68,year,1,1,False,True,False,False,False,True,False,False,False,0.001086956520557656,2,0,True,False
2,1,0,-0.5983219002462701,2010.0,30390.06,year,0,1,True,False,False,False,False,False,True,False,False,0.0005299417061314564,1,0,False,True
1,1,0,-0.9405840206582399,1988.0,194076.46,year,1,0,True,False,False,False,False,False,False,False,True,0.0006821282396438415,1,0,False,True
1,0,0,-0.4104792941964277,2000.0,906.9008,hour,1,1,False,False,False,False,True,False,False,False,True,0.0004957858202797293,0,0,False,False
3,0,0,-0.24812570044994348,2006.0,124922.15,year,0,1,True,False,False,False,False,False,True,False,False,0.00046663555741174265,0,0,False,False
4,1,0,1.7283358519093928,1987.0,18040.87,year,1,1,False,False,True,False,False,False,False,False,True,0.00016803898501629321,1,0,False,True
3,0,0,1.5599472069753326,1932.5,117488.86,year,1,1,False,True,False,False,False,False,False,True,False,0.0001878992859474071,0,0,False,False
3,0,0,0.7683935089531099,1979.0,85201.79,year,1,1,True,False,False,False,False,False,True,False,False,0.000296912113926095,0,0,False,False
3,0,0,2.002814823511326,2010.0,159428.71,year,1,1,False,True,False,False,False,False,False,True,False,0.00013837000136455375,0,0,False,False
2,1,0,-0.5573937493081492,2012.0,115078.63,year,1,1,True,False,False,False,False,True,False,False,False,0.0005224660394344482,1,0,False,True
2,1,0,-0.9405840206582399,1990.0,13501.01,year,1,0,True,False,False,False,False,False,False,False,True,0.0014771048722642469,1,0,False,True
2,1,0,-0.9405840206582399,1932.5,95478.53,week,1,0,False,False,True,False,False,False,False,False,True,0.0010141987819328614,1,0,False,True
3,0,0,1.1569702993024977,2008.0,138121.43,year,1,1,True,False,False,False,False,True,False,False,False,0.0002403268444507746,0,0,False,False
1,1,0,-0.9405840206582399,1984.0,15853.54,year,1,0,True,False,False,False,False,False,True,False,False,0.0023529411709342562,1,0,False,True
2,1,0,-0.4490501759490846,1987.0,122349.51,year,1,0,True,False,False,False,False,False,False,False,True,0.0005027652083947887,1,0,False,True
3,1,0,1.0850481118934796,2004.0,153524.1,year,0,1,True,False,False,False,False,True,False,False,False,0.00025037556328232963,1,0,False,True
2,0,1,2.002814823511326,2010.0,78505.56,year,1,1,False,True,False,False,False,False,False,False,True,0.00013837000136455375,1,1,False,True
1,1,0,-0.7803959589418992,1978.0,83932.24,year,1,0,False,True,False,False,False,False,True,False,False,0.0005633802813727435,1,0,False,True
2,1,0,0.04117074092640574,2003.0,145919.81,year,1,1,True,False,False,False,False,True,False,False,False,0.00041580041562752586,1,0,False,True
2,1,0,1.0594479060129212,1952.0,49240.36,year,1,0,True,False,False,False,False,False,False,True,False,0.00025400050793649977,1,0,False,True
3,1,0,-0.4800514754769849,2014.0,144872.87,year,0,1,True,False,False,False,False,True,False,False,False,0.0005083884084858218,1,0,False,True
1,0,1,-0.9405840206582399,1985.0,19038.0,year,1,0,False,True,False,False,False,False,False,False,True,0.004608294909639194,1,1,False,True
1,0,0,-0.17894318914908713,2010.0,52901.05,year,1,0,True,False,False,False,False,False,True,False,False,0.00045433893664046396,0,0,False,False
1,0,0,-0.9405840206582399,1932.5,1600.01,year,1,0,True,False,False,False,False,False,True,False,False,0.0006127450976637591,0,0,False,False
4,1,0,-0.9405840206582399,1965.0,104596.34,year,1,1,False,False,False,False,True,False,True,False,False,0.004608294909639194,1,0,False,True
3,1,0,1.243021698051392,1996.0,5509.41,year,1,1,True,False,False,False,False,False,True,False,False,0.00022857142851918366,1,0,False,True
2,1,0,2.002814823511326,2008.0,6341.39,year,1,1,True,False,False,False,False,True,False,False,False,0.00013837000136455375,1,0,False,True
2,1,0,-0.9405840206582399,1996.0,106925.54,year,0,0,True,False,False,False,False,True,False,False,False,0.000793650793020912,1,0,False,True
2,0,0,0.7941240224544075,1985.0,69162.29,year,1,1,False,True,False,False,False,False,False,False,True,0.00029299736293788534,0,0,False,False
2,0,1,-0.9405840206582399,1978.0,32532.13,year,1,1,False,True,False,False,False,False,False,False,True,0.0022172948953053328,1,1,False,True
2,1,0,-0.9405840206582399,1932.5,136736.98,year,1,1,True,False,False,False,False,False,False,True,False,0.0029850746179550013,1,0,False,True
1,1,0,-0.09957242684756791,1978.0,91637.13,year,1,0,True,False,False,False,False,False,True,False,False,0.00044033465414340173,1,0,False,True
3,1,0,-0.9405840206582399,2003.0,15650.94,year,1,1,True,False,False,False,False,False,True,False,False,0.001795332133222025,1,0,False,True
2,1,0,1.225063964094015,1932.5,97432.62,year,1,0,True,False,False,False,False,False,True,False,False,0.00023100023094686987,1,0,False,True
3,1,0,0.9183343774420805,2002.0,130735.67,year,1,1,True,False,False,False,False,False,False,False,True,0.00027442371013325367,1,0,False,True
2,1,0,-0.9405840206582399,2010.0,429.5424,hour,1,0,True,False,False,False,False,False,False,False,True,0.0015360983079322607,1,0,False,True
3,0,0,0.25924727021861965,2002.0,106.25,hour,1,1,True,False,False,False,False,False,False,False,True,0.000378644452715394,0,0,False,False
3,1,0,-0.9405840206582399,2003.0,84657.84,year,1,1,True,False,False,False,False,False,False,True,False,0.00129198966241345,1,0,False,True
1,1,0,1.191117635910732,2003.0,57006.56,year,1,0,True,False,False,False,False,False,True,False,False,0.000235626767145234,1,0,False,True
3,0,0,-0.9405840206582399,1989.0,111472.24,year,1,1,False,True,False,False,False,False,True,False,False,0.0022026431669545303,0,0,False,False
1,0,0,-0.9405840206582399,2012.0,71746.68,year,1,0,True,False,False,False,False,True,False,False,False,0.0006501950580948017,0,0,False,False
3,0,1,2.002814823511326,1999.0,98795.73,year,1,1,True,False,False,False,False,False,False,True,False,0.00013837000136455375,1,1,False,True
3,0,0,2.002814823511326,1985.0,38035.33,year,0,1,False,False,False,False,False,False,False,False,True,0.00013837000136455375,0,0,False,False
1,0,0,-0.9405840206582399,2006.0,3057.83,year,1,0,True,False,False,False,False,True,False,False,False,0.0006157635464188648,0,0,False,False
2,0,0,1.0680435529311132,2004.0,58380.43,year,1,0,False,False,False,False,True,False,True,False,False,0.0002527805863870625,0,0,False,False
1,0,0,-0.3821779648543112,1985.0,218315.56125000003,year,1,0,True,False,False,False,False,True,False,False,False,0.0004906771342047708,0,0,False,False
3,1,0,0.30132245767624716,1932.5,55012.36,year,1,1,True,False,False,False,False,True,False,False,False,0.0003716090671231479,1,0,False,True
3,1,0,0.672975191506546,2008.0,46082.69,year,1,1,True,False,False,False,False,False,True,False,False,0.0003116235586439316,1,0,False,True
2,0,0,-0.9405840206582399,1964.0,640.6397,hour,1,1,True,False,False,False,False,False,False,False,True,0.0010741138549150227,0,0,False,False
2,1,0,0.04616256704643556,2008.0,50509.2,year,1,0,True,False,False,False,False,False,False,True,False,0.00041493775916392626,1,0,False,True
2,0,0,-0.9405840206582399,1966.0,77.4716,hour,1,0,True,False,False,False,False,False,True,False,False,0.0013947001375248255,0,0,False,False
1,1,0,0.31040612524683636,1996.0,34908.02,year,1,0,True,False,False,False,False,True,False,False,False,0.00037009622488153363,1,0,False,True
2,1,0,-0.9405840206582399,1932.5,106315.4,year,1,1,True,False,False,False,False,False,False,True,False,0.002066115698210505,1,0,False,True
2,1,0,0.29800410426646373,2008.0,77725.1,year,1,1,True,False,False,False,False,False,False,True,False,0.00037216226260805275,1,0,False,True
1,1,0,-0.9405840206582399,2012.0,16029.76,year,1,1,False,False,True,False,False,False,False,True,False,0.0017921146921288267,1,0,False,True
1,1,0,0.804268207234555,2011.0,6445.52,year,1,0,False,True,False,False,False,False,False,False,True,0.00029146021559561054,1,0,False,True
3,1,0,0.6382103050634813,1932.5,24143.21,year,1,1,False,False,True,False,False,False,False,False,True,0.0003170577044016938,1,0,False,True
3,1,0,-0.9405840206582399,1932.5,151276.84,year,0,1,False,False,True,False,False,True,False,False,False,0.0016313213676487416,1,0,False,True
4,0,0,0.04815437041356771,1998.0,91603.2,year,1,1,False,True,False,False,False,False,False,False,True,0.0004145936980038998,0,0,False,False
1,0,0,-0.9405840206582399,1965.0,543.5521,hour,1,1,False,False,True,False,False,False,False,False,True,0.002590673568417944,0,0,False,False
2,1,0,2.002814823511326,2014.0,90738.04,year,1,1,True,False,False,False,False,False,False,False,True,0.00013837000136455375,1,0,False,True
2,0,0,-0.9186776829257393,1997.0,52926.0,year,1,1,True,False,False,False,False,False,False,True,False,0.0005889281504187702,0,0,False,False
3,0,0,-0.9405840206582399,1986.0,168833.22,year,0,1,True,False,False,False,False,True,False,False,False,0.0006688963206228118,0,0,False,False
3,1,1,-0.9405840206582399,1932.5,18195.91,year,1,1,True,False,False,False,False,False,False,False,True,0.0013071895407749156,2,0,True,False
2,1,0,-0.9405840206582399,1947.0,51294.76,year,1,1,True,False,False,False,False,False,False,True,False,0.007812499938964845,1,0,False,True
2,1,0,-0.9405840206582399,1994.0,112678.24,year,1,1,True,False,False,False,False,False,False,True,False,0.0006993006988116778,1,0,False,True
3,1,1,-0.9405840206582399,2005.0,74601.59,year,1,1,True,False,False,False,False,False,False,False,True,0.04347825897920613,2,0,True,False
3,1,0,1.1217811271215499,2003.0,60174.38,year,1,1,False,False,True,False,False,False,False,True,False,0.00024521824417723926,1,0,False,True
